,key,rating,valid_from,valid_to
250,Alex,1500.28774368332,2019-03-15,2019-04-12
251,Alex,1490.2794617562658,2019-04-12,2023-11-25
252,Alex,1480.5591683591538,2023-11-25,2023-11-25
253,Alex,1491.1181372205308,2023-11-25,2023-11-25
254,Alex,1501.373722106688,2023-11-25,
255,Bene,1500.0,2017-09-23,2020-05-08
256,Bene,1490.0,2020-05-08,
257,Uzee Rock,1500.0,2017-09-23,2020-04-04
258,Uzee Rock,1490.558527144032,2020-04-04,
259,Philippe,1500.0,2017-09-23,2023-11-25
260,Philippe,1490.0625302108895,2023-11-25,
261,Lil Sunji,1500.0,2017-09-23,2018-03-17
262,Lil Sunji,1490.8444473626805,2018-03-17,2018-03-17
263,Lil Sunji,1501.107904370229,2018-03-17,
264,Light,1500.0,2017-09-23,2018-09-01
265,Light,1510.28774368332,2018-09-01,2018-09-01
266,Light,1500.2794617562658,2018-09-01,2018-09-01
267,Light,1510.6132193855533,2018-09-01,
268,Burst,1500.0,2017-09-23,2018-04-07
269,Burst,1510.0,2018-04-07,2018-04-07
270,Burst,1519.71225631668,2018-04-07,2018-04-07
271,Burst,1529.14549997581,2018-04-07,
272,Fresh kid,1500.0,2017-09-23,2023-11-25
273,Fresh kid,1490.0,2023-11-25,
274,El Vasi,1500.0,2017-09-23,2018-04-07
275,El Vasi,1490.0,2018-04-07,2018-04-07
276,El Vasi,1500.28774368332,2018-04-07,2018-04-07
277,El Vasi,1509.9834707912212,2018-04-07,2018-04-12
278,El Vasi,1499.7051577221125,2018-04-12,2019-03-15
279,El Vasi,1490.0008978435233,2019-03-15,2019-03-15
280,El Vasi,1500.2959655108293,2019-03-15,2019-03-15
281,El Vasi,1510.5751974684792,2019-03-15,
282,Cosima,1500.0,2017-09-23,2018-04-07
283,Cosima,1510.0,2018-04-07,2018-04-07
284,Cosima,1519.71225631668,2018-04-07,2018-04-07
285,Cosima,1509.14549997581,2018-04-07,
286,Hertz,1500.0,2017-09-23,2020-05-23
287,Hertz,1489.7046944507183,2020-05-23,
288,Fabez,1500.0,2017-09-23,2019-11-09
289,Fabez,1510.0,2019-11-09,2019-11-09
290,Fabez,1519.71225631668,2019-11-09,2019-11-09
291,Fabez,1508.6061513349518,2019-11-09,
292,Tik,1500.0,2017-09-23,2018-09-01
293,Tik,1491.1747130665638,2018-09-01,2019-03-23
294,Tik,1481.124346094761,2019-03-23,2019-11-09
295,Tik,1492.230451076489,2019-11-09,2019-11-09
296,Tik,1501.9031549476001,2019-11-09,2019-11-09
297,Tik,1512.1361722230458,2019-11-09,2022-04-09
298,Tik,1502.642697954393,2022-04-09,2022-04-09
299,Tik,1512.5666364598137,2022-04-09,2023-11-25
300,Tik,1522.4927640679848,2023-11-25,2023-11-25
301,Tik,1512.1485828541388,2023-11-25,2023-11-25
302,Tik,1521.7990609680733,2023-11-25,
303,Lussy Sky,1500.0,2017-09-23,2017-11-04
304,Lussy Sky,1490.2960185560382,2017-11-04,2017-12-09
305,Lussy Sky,1500.5752489881147,2017-12-09,2017-12-09
306,Lussy Sky,1490.5669739221414,2017-12-09,
307,Kostek,1500.0,2017-09-23,2019-04-12
308,Kostek,1510.0,2019-04-12,2019-04-12
309,Kostek,1500.000238373022,2019-04-12,
310,Kid Funkey,1500.0,2017-09-23,2023-06-24
311,Kid Funkey,1510.0,2023-06-24,2023-06-24
312,Kid Funkey,1499.71225631668,2023-06-24,2023-06-24
313,Kid Funkey,1489.7205382437342,2023-06-24,
314,Hynamite,1500.0,2017-09-23,2022-04-09
315,Hynamite,1509.774921519689,2022-04-09,2022-04-09
316,Hynamite,1499.7648629192981,2022-04-09,
317,Lian,1500.0,2017-09-23,2020-05-23
318,Lian,1510.0,2020-05-23,2020-05-23
319,Lian,1499.4259176478636,2020-05-23,
320,Wing Zero,1500.0,2017-09-23,2020-04-04
321,Wing Zero,1489.704219608273,2020-04-04,
322,Moa,1500.0,2017-09-23,2018-09-01
323,Moa,1510.2964811681086,2018-09-01,2018-09-01
324,Moa,1519.9850642990104,2018-09-01,2018-09-01
325,Moa,1510.311465095075,2018-09-01,2020-04-04
326,Moa,1500.0147643815824,2020-04-04,
327,Leony,1500.0,2017-09-23,2017-11-04
328,Leony,1490.0,2017-11-04,
329,Spitem,1500.0,2017-09-23,2018-09-01
330,Spitem,1489.71225631668,2018-09-01,
331,Zappel,1500.0,2017-09-23,2019-03-23
332,Zappel,1489.7047082097388,2019-03-23,
333,Kieron,1500.0,2017-09-23,2020-05-08
334,Kieron,1490.5750112778453,2020-05-08,2020-05-08
335,Kieron,1500.8462177367066,2020-05-08,
336,Schnipie,1500.0,2017-09-23,2022-10-15
337,Schnipie,1491.7409369354214,2022-10-15,2022-10-15
338,Schnipie,1482.0071129818468,2022-10-15,2022-10-15
339,Schnipie,1492.2382766897886,2022-10-15,
340,Flakes,1500.0,2017-09-23,2023-06-24
341,Flakes,1510.0,2023-06-24,2023-06-24
342,Flakes,1499.71225631668,2023-06-24,2023-06-24
343,Flakes,1489.7205382437342,2023-06-24,
344,MiKe,1500.0,2017-09-23,2018-12-08
345,MiKe,1490.0,2018-12-08,
346,Jaron,1500.0,2017-09-23,2023-11-25
347,Jaron,1491.6447343131479,2023-11-25,2023-11-25
348,Jaron,1502.1725503593852,2023-11-25,2023-11-25
349,Jaron,1512.1100201484958,2023-11-25,
350,Hiro10,1500.0,2017-09-23,2017-12-09
351,Hiro10,1490.2960185560382,2017-12-09,
352,Gieras,1500.0,2017-09-23,2019-04-12
353,Gieras,1510.0,2019-04-12,2019-04-12
354,Gieras,1499.71225631668,2019-04-12,2020-04-04
355,Gieras,1489.7205382437342,2020-04-04,2020-04-04
356,Gieras,1500.0163186354612,2020-04-04,
357,Shane,1500.0,2017-09-23,2017-11-04
358,Shane,1490.0,2017-11-04,2020-04-04
359,Shane,1479.7370564733433,2020-04-04,
360,Roll,1500.0,2017-09-23,2022-04-09
361,Roll,1490.255626565195,2022-04-09,
362,Thesis,1500.0,2017-09-23,2017-11-04
363,Thesis,1510.0,2017-11-04,2017-11-04
364,Thesis,1500.0,2017-11-04,2020-04-04
365,Thesis,1510.2967007134926,2020-04-04,2020-04-04
366,Thesis,1499.7454611775809,2020-04-04,
367,Stepis,1500.0,2017-09-23,2018-04-07
368,Stepis,1510.56675634087,2018-04-07,2018-04-07
369,Stepis,1520.2627143844634,2018-04-07,2018-04-07
370,Stepis,1529.6801669091903,2018-04-07,2018-04-07
371,Stepis,1539.6732781013407,2018-04-07,
372,Maik MD,1500.0,2017-09-23,2019-03-15
373,Maik MD,1489.712725818588,2019-03-15,2019-11-30
374,Maik MD,1500.0087308731158,2019-11-30,2019-11-30
375,Maik MD,1489.768883969401,2019-11-30,
376,Lerok,1500.0,2017-09-23,2018-12-08
377,Lerok,1510.0,2018-12-08,2018-12-08
378,Lerok,1500.272558493469,2018-12-08,
379,Salo,1500.0,2017-09-23,2020-05-08
380,Salo,1510.28774368332,2020-05-08,2020-05-08
381,Salo,1519.9917251272818,2020-05-08,2020-05-08
382,Salo,1510.2631695807904,2020-05-08,
383,BBoy Sa,1500.0,2017-09-23,2018-12-15
384,BBoy Sa,1490.0,2018-12-15,2018-12-15
385,BBoy Sa,1500.28774368332,2018-12-15,
386,Saru,1500.0,2017-09-23,2020-05-23
387,Saru,1489.736333070064,2020-05-23,
388,Jedi Jul,1500.0,2017-09-23,2018-03-17
389,Jedi Jul,1489.9836743379426,2018-03-17,2018-04-07
390,Jedi Jul,1480.0004567712858,2018-04-07,
391,Lilmonster,1500.0,2017-09-23,2023-11-25
392,Lilmonster,1491.8777461851057,2023-11-25,
393,Susko,1500.0,2017-09-23,2018-03-17
394,Susko,1489.7365429924514,2018-03-17,
395,Termi,1500.0,2017-09-23,2018-04-07
396,Termi,1489.7205315838,2018-04-07,
397,Intus,1500.0,2017-09-23,2018-01-06
398,Intus,1490.28774368332,2018-01-06,2018-01-06
399,Intus,1500.56721209952,2018-01-06,2019-03-23
400,Intus,1510.2794684162,2019-03-23,2019-03-23
401,Intus,1500.2712007899402,2019-03-23,2019-04-12
402,Intus,1509.9673834694622,2019-04-12,2019-04-12
403,Intus,1499.188748055163,2019-04-12,
404,Ojitos,1500.0,2017-09-23,2020-05-08
405,Ojitos,1510.0,2020-05-08,2020-05-08
406,Ojitos,1499.4249887221547,2020-05-08,
407,GenRoc,1500.0,2017-09-23,2018-04-07
408,GenRoc,1489.7039814439618,2018-04-07,
409,Flash,1500.0,2017-09-23,2019-04-12
410,Flash,1490.2884222110074,2019-04-12,2019-04-12
411,Flash,1500.5678711128626,2019-04-12,2019-04-12
412,Flash,1510.3175102250782,2019-04-12,
413,Flo,1500.0,2017-09-23,2018-04-07
414,Flo,1490.0,2018-04-07,2018-12-08
415,Flo,1480.853108769656,2018-12-08,2018-12-08
416,Flo,1491.403643382932,2018-12-08,2018-12-08
417,Flo,1481.6510159385252,2018-12-08,2018-12-08
418,Flo,1492.1786516885682,2018-12-08,2022-04-09
419,Flo,1482.403730168879,2022-04-09,
420,Lil Zoo,1500.0,2017-09-23,2017-11-04
421,Lil Zoo,1510.0,2017-11-04,2017-11-04
422,Lil Zoo,1520.0,2017-11-04,2017-11-04
423,Lil Zoo,1510.0,2017-11-04,
424,Rubio,1500.0,2017-09-23,2022-04-09
425,Rubio,1510.0,2022-04-09,2022-04-09
426,Rubio,1519.71225631668,2022-04-09,2022-04-09
427,Rubio,1509.416821775335,2022-04-09,
428,Rock'n'Rolli,1500.0,2017-09-23,2018-01-06
429,Rock'n'Rolli,1489.7205315838,2018-01-06,2018-04-12
430,Rock'n'Rolli,1481.6091423217526,2018-04-12,2018-04-12
431,Rock'n'Rolli,1491.8676248568868,2018-04-12,2019-04-12
432,Rock'n'Rolli,1482.1179857446712,2019-04-12,
433,Chaos Craiser,1500.0,2017-09-23,2019-11-30
434,Chaos Craiser,1490.0,2019-11-30,2020-01-18
435,Chaos Craiser,1500.2881996706967,2020-01-18,2020-01-18
436,Chaos Craiser,1491.4009217134344,2020-01-18,
437,ShowMilk,1500.0,2017-09-23,2020-05-23
438,ShowMilk,1490.8371488420132,2020-05-23,2020-05-23
439,ShowMilk,1501.1008157719493,2020-05-23,
440,Wing,1500.0,2017-09-23,2017-11-04
441,Wing,1510.0,2017-11-04,2017-11-04
442,Wing,1520.0,2017-11-04,2017-11-04
443,Wing,1530.0,2017-11-04,2017-11-04
444,Wing,1519.9997618300179,2017-11-04,
445,Leonard,1500.0,2017-09-23,2022-10-15
446,Leonard,1489.7042125680962,2022-10-15,2022-10-15
447,Leonard,1479.993364538221,2022-10-15,
448,Zawisza,1500.0,2017-09-23,2019-04-12
449,Zawisza,1510.28774368332,2019-04-12,2019-04-12
450,Zawisza,1519.9917251272818,2019-04-12,2019-04-12
451,Zawisza,1530.288206104119,2019-04-12,
452,Menno,1500.0,2017-09-23,2017-11-04
453,Menno,1510.28774368332,2017-11-04,2017-11-04
454,Menno,1519.9917251272818,2017-11-04,2017-11-04
455,Menno,1529.9917251272818,2017-11-04,2017-11-04
456,Menno,1539.991963297264,2017-11-04,
457,Kido,1500.0,2017-09-23,2019-04-12
458,Kido,1510.0,2019-04-12,2019-04-12
459,Kido,1500.0,2019-04-12,
460,Vic,1500.0,2017-09-23,2018-03-17
461,Vic,1490.0252547998834,2018-03-17,2018-04-07
462,Vic,1480.0332789375454,2018-04-07,
463,Willy,1500.0,2017-09-23,2017-11-04
464,Willy,1490.0,2017-11-04,
465,Sirk,1500.0,2017-09-23,2019-11-09
466,Sirk,1510.0004700474242,2019-11-09,2019-11-09
467,Sirk,1499.7674527719785,2019-11-09,
468,Fabmaster,1500.0,2017-09-23,2018-04-07
469,Fabmaster,1490.28774368332,2018-04-07,
470,Sheku,1500.0,2017-09-23,2018-01-06
471,Sheku,1510.0,2018-01-06,2018-01-06
472,Sheku,1520.0,2018-01-06,2018-01-06
473,Sheku,1509.9917180729458,2018-01-06,
474,Electrostyle,1500.0,2017-09-23,2018-01-06
475,Electrostyle,1490.0,2018-01-06,
476,K.Y.S.,1500.0,2017-09-23,2018-03-17
477,K.Y.S.,1490.0,2018-03-17,2018-04-07
478,K.Y.S.,1500.28774368332,2018-04-07,2018-04-07
479,K.Y.S.,1490.56721209952,2018-04-07,2019-03-23
480,K.Y.S.,1480.85495578284,2019-03-23,2019-11-09
481,K.Y.S.,1471.182251911729,2019-11-09,
482,Sakul,1500.0,2017-09-23,2019-03-15
483,Sakul,1490.56675634087,2019-03-15,2019-11-30
484,Sakul,1500.8382002210046,2019-11-30,2019-11-30
485,Sakul,1491.6739974572313,2019-11-30,2019-11-30
486,Sakul,1501.913844360946,2019-11-30,2020-01-18
487,Sakul,1511.858760049396,2020-01-18,2020-01-18
488,Sakul,1521.7967548216425,2020-01-18,2020-01-18
489,Sakul,1512.7958033434932,2020-01-18,2022-10-15
490,Sakul,1502.1505369185297,2022-10-15,
491,Sevõne,1500.0,2017-09-23,2018-03-17
492,Sevõne,1490.3113648331862,2018-03-17,2018-03-17
493,Sevõne,1500.8774434839347,2018-03-17,2018-03-17
494,Sevõne,1510.8521886840513,2018-03-17,2019-03-23
495,Sevõne,1501.1154371041082,2019-03-23,
496,Fee Ling,1500.0,2017-09-23,2018-04-12
497,Fee Ling,1490.0,2018-04-12,
498,Noris,1500.0,2017-09-23,2022-04-09
499,Noris,1510.0481949749176,2022-04-09,2022-04-09
500,Noris,1519.759065282775,2022-04-09,2022-04-09
501,Noris,1529.74975257066,2022-04-09,2022-04-09
502,Noris,1539.2432268393127,2022-04-09,
503,Ali-Gator,1500.0,2017-09-23,2018-09-01
504,Ali-Gator,1490.0,2018-09-01,
505,Avatar Joe,1500.0,2017-09-23,2018-04-12
506,Avatar Joe,1510.0,2018-04-12,2018-04-12
507,Avatar Joe,1499.71225631668,2018-04-12,2019-04-12
508,Avatar Joe,1489.7214828966046,2019-04-12,
509,Bboy Ari,1500.0,2017-09-23,2018-04-07
510,Bboy Ari,1490.0,2018-04-07,
511,Raptor,1500.0,2017-09-23,2020-04-04
512,Raptor,1510.0,2020-04-04,2020-04-04
513,Raptor,1500.8289513309817,2020-04-04,
514,Conni,1500.0,2017-09-23,2018-12-08
515,Conni,1490.0,2018-12-08,2018-12-08
516,Conni,1500.28774368332,2018-12-08,2018-12-08
517,Conni,1510.56721209952,2018-12-08,
518,Bboy Scheggia,1500.0,2017-09-23,2023-11-25
519,Bboy Scheggia,1509.720293397112,2023-11-25,2023-11-25
520,Bboy Scheggia,1521.4204178078928,2023-11-25,2023-11-25
521,Bboy Scheggia,1531.4276564415075,2023-11-25,2023-11-25
522,Bboy Scheggia,1540.5255548569744,2023-11-25,
523,Elly-B,1500.0,2017-09-23,2023-11-25
524,Elly-B,1490.0,2023-11-25,
525,Arczek,1500.0,2017-09-23,2019-04-12
526,Arczek,1510.0,2019-04-12,2019-04-12
527,Arczek,1499.71225631668,2019-04-12,
528,Matita,1500.0,2017-09-23,2020-05-08
529,Matita,1510.0,2020-05-08,2020-05-08
530,Matita,1520.0,2020-05-08,2020-05-08
531,Matita,1529.4249887221547,2020-05-08,2020-05-08
532,Matita,1539.153544268646,2020-05-08,
533,Animus,1500.0,2017-09-23,2019-03-15
534,Animus,1489.71225631668,2019-03-15,2019-04-12
535,Animus,1480.016073637158,2019-04-12,2022-04-09
536,Animus,1470.5906238069624,2022-04-09,
537,Kingzoo,1500.0,2017-09-23,2020-05-08
538,Kingzoo,1490.2960185560382,2020-05-08,
539,Jonas,1500.0,2017-09-23,2019-11-30
540,Jonas,1489.7285561198653,2019-11-30,2020-01-18
541,Jonas,1480.0241059403036,2020-01-18,
542,Rock Lee,1500.0,2017-09-23,2018-04-07
543,Rock Lee,1489.71225631668,2018-04-07,2019-04-12
544,Rock Lee,1480.302033067051,2019-04-12,
545,Xuanxuan,1500.0,2017-09-23,2017-12-09
546,Xuanxuan,1510.28774368332,2017-12-09,2017-12-09
547,Xuanxuan,1519.9917251272818,2017-12-09,2017-12-09
548,Xuanxuan,1509.983681370051,2017-12-09,
549,Milo,1500.0,2017-09-23,2018-04-07
550,Milo,1510.0,2018-04-07,2018-04-07
551,Milo,1519.7205315838,2018-04-07,2018-04-07
552,Milo,1529.4408251724506,2018-04-07,2018-04-07
553,Milo,1519.4477139803003,2018-04-07,
554,Optimus Primo,1500.0,2017-09-23,2019-11-09
555,Optimus Primo,1490.0,2019-11-09,2019-11-09
556,Optimus Primo,1500.0367502702381,2019-11-09,
557,Luki,1500.0,2017-09-23,2023-06-24
558,Luki,1490.2960185560382,2023-06-24,
559,Kangur,1500.0,2017-09-23,2019-04-12
560,Kangur,1490.2960185560382,2019-04-12,
561,Pablo,1500.0,2017-09-23,2022-10-15
562,Pablo,1490.2812204866855,2022-10-15,
563,Maflex,1500.0,2017-09-23,2021-09-18
564,Maflex,1490.0082819270542,2021-09-18,2021-09-18
565,Maflex,1500.295787434553,2021-09-18,
566,Samuel W.,1500.0,2017-09-23,2023-11-25
567,Samuel W.,1490.902101584533,2023-11-25,
568,Funky C,1500.0,2017-09-23,2019-04-12
569,Funky C,1489.7205510981448,2019-04-12,2019-04-12
570,Funky C,1500.016331120216,2019-04-12,2019-11-09
571,Funky C,1490.0158610727917,2019-11-09,
572,Alexis,1500.0,2017-09-23,2020-04-04
573,Alexis,1490.8533386021707,2020-04-04,
574,LooseFit,1500.0,2017-09-23,2022-04-09
575,LooseFit,1509.4254498301955,2022-04-09,2022-04-09
576,LooseFit,1519.4355084305864,2022-04-09,2022-04-09
577,LooseFit,1509.4448211427016,2022-04-09,2022-04-09
578,LooseFit,1519.7402556840466,2022-04-09,
579,Dany Swing,1500.0,2017-09-23,2020-05-08
580,Dany Swing,1510.0,2020-05-08,2020-05-08
581,Dany Swing,1499.71225631668,2020-05-08,
582,Issei,1500.0,2017-09-23,2017-11-04
583,Issei,1510.0,2017-11-04,2017-11-04
584,Issei,1500.0,2017-11-04,2018-04-07
585,Issei,1489.71225631668,2018-04-07,2018-04-07
586,Issei,1500.0082748727182,2018-04-07,
587,Phil Wizard,1500.0,2017-09-23,2017-12-09
588,Phil Wizard,1510.28774368332,2017-12-09,2017-12-09
589,Phil Wizard,1500.2794617562658,2017-12-09,2017-12-09
590,Phil Wizard,1510.271418202075,2017-12-09,
591,Bartek,1500.0,2017-09-23,2019-04-12
592,Bartek,1490.0,2019-04-12,
593,Quake,1500.0,2017-09-23,2020-05-23
594,Quake,1489.433467791314,2020-05-23,
595,Showtime,1500.0,2017-09-23,2018-04-07
596,Showtime,1490.56675634087,2018-04-07,2018-04-07
597,Showtime,1500.5499739075267,2018-04-07,
598,Daniel,1500.0,2017-09-23,2018-04-07
599,Daniel,1490.0,2018-04-07,
600,Che Che,1500.0,2017-09-23,2018-01-06
601,Che Che,1490.0,2018-01-06,
602,Kid Kong,1500.0,2017-09-23,2023-06-24
603,Kid Kong,1509.9917180729458,2023-06-24,2023-06-24
604,Kid Kong,1519.704212565447,2023-06-24,2023-06-24
605,Kid Kong,1509.7205116535376,2023-06-24,
606,B-Girl J,1500.0,2017-09-23,2023-06-24
607,B-Girl J,1490.0,2023-06-24,
608,Shigekix,1500.0,2017-09-23,2017-11-04
609,Shigekix,1510.28774368332,2017-11-04,2017-11-04
610,Shigekix,1519.9917251272818,2017-11-04,2017-11-04
611,Shigekix,1509.9917251272818,2017-11-04,2018-04-07
612,Shigekix,1519.7124946952054,2018-04-07,2018-04-07
613,Shigekix,1529.1457315152888,2018-04-07,2018-04-07
614,Shigekix,1538.5952301801328,2018-04-07,
615,Karlo,1500.0,2017-09-23,2020-01-18
616,Karlo,1509.7044501795617,2020-01-18,2020-01-18
617,Karlo,1499.7664554073153,2020-01-18,2022-10-15
618,Karlo,1509.7731773600237,2022-10-15,2022-10-15
619,Karlo,1519.4919568733383,2022-10-15,2022-10-15
620,Karlo,1528.9315211192131,2022-10-15,
621,Aiko,1500.0,2017-09-23,2021-09-18
622,Aiko,1490.8369126932575,2021-09-18,
623,EL Vasi,1500.0,2017-09-23,2018-03-17
624,EL Vasi,1489.43324365913,2018-03-17,
625,Kid Chrino,1500.0,2017-09-23,2018-12-08
626,Kid Chrino,1490.2806294793531,2018-12-08,
627,King Bart,1500.0,2017-09-23,2020-05-23
628,King Bart,1509.71248763725,2020-05-23,2020-05-23
629,King Bart,1519.7207629063676,2020-05-23,2020-05-23
630,King Bart,1529.1537625129588,2020-05-23,2020-05-23
631,King Bart,1538.3166136709456,2020-05-23,
632,Smash,1500.0,2017-09-23,2018-04-07
633,Smash,1510.0,2018-04-07,2018-04-07
634,Smash,1499.7203004333423,2018-04-07,
635,Beat,1500.0,2017-09-23,2018-09-01
636,Beat,1510.3038305913908,2018-09-01,2018-09-01
637,Beat,1500.0073494232822,2018-09-01,
638,Ratin,1500.0,2017-09-23,2017-11-04
639,Ratin,1490.2960185560382,2017-11-04,2020-04-04
640,Ratin,1480.8622998833382,2020-04-04,2020-04-04
641,Ratin,1491.125243409995,2020-04-04,2020-04-04
642,Ratin,1501.6764829459066,2020-04-04,2020-05-08
643,Ratin,1491.916007202243,2020-05-08,2020-05-08
644,Ratin,1502.14864123887,2020-05-08,
645,Shox,1500.0,2017-09-23,2022-04-09
646,Shox,1489.7590317048112,2022-04-09,
647,RM,1500.0,2017-09-23,2020-05-23
648,RM,1489.7370503826803,2020-05-23,2020-05-23
649,RM,1500.032355931962,2020-05-23,
650,Philip,1500.0,2017-09-23,2022-10-15
651,Philip,1489.720293428756,2022-10-15,2022-10-15
652,Philip,1500.0160808606597,2022-10-15,
653,Flesh,1500.0,2017-09-23,2019-03-15
654,Flesh,1509.9832191193339,2019-03-15,2019-03-15
655,Flesh,1519.687478997923,2019-03-15,2019-03-15
656,Flesh,1529.1296892959276,2019-03-15,
657,Hoomi,1500.0,2017-09-23,2018-03-17
658,Hoomi,1489.7287800823385,2018-03-17,
659,Snaky Sarah,1500.0,2017-09-23,2023-11-25
660,Snaky Sarah,1489.7727237477345,2023-11-25,
661,Bootuz,1500.0,2017-09-23,2017-12-09
662,Bootuz,1510.0,2017-12-09,2017-12-09
663,Bootuz,1520.0082819270542,2017-12-09,2017-12-09
664,Bootuz,1529.433033064664,2017-12-09,2017-12-09
665,Bootuz,1538.5879030409455,2017-12-09,
666,Killapain,1500.0,2017-09-23,2018-03-17
667,Killapain,1490.5745433270256,2018-03-17,2018-03-17
668,Killapain,1500.845763244687,2018-03-17,2018-03-17
669,Killapain,1510.8214202697784,2018-03-17,2018-03-17
670,Killapain,1520.5100554365922,2018-03-17,2019-04-12
671,Killapain,1510.2270074178557,2019-04-12,2019-04-12
672,Killapain,1519.6372306674846,2019-04-12,
673,Kid Hamster,1500.0,2017-09-23,2022-10-15
674,Kid Hamster,1509.7120630036254,2022-10-15,2022-10-15
675,Kid Hamster,1519.432600147077,2022-10-15,2022-10-15
676,Kid Hamster,1508.6035000932068,2022-10-15,
677,Tasic,1500.0,2017-09-23,2022-04-09
678,Tasic,1489.7205315838,2022-04-09,
679,Naccia,1500.0,2017-09-23,2018-09-01
680,Naccia,1490.0,2018-09-01,
681,Anna-Lia,1500.0,2017-09-23,2019-11-30
682,Anna-Lia,1510.0,2019-11-30,2019-11-30
683,Anna-Lia,1500.015855772948,2019-11-30,2020-01-18
684,Anna-Lia,1489.7276561022513,2020-01-18,2022-10-15
685,Anna-Lia,1481.878042639532,2022-10-15,
686,Arif,1500.0,2017-09-23,2018-12-08
687,Arif,1489.71225631668,2018-12-08,
