,key,rating,valid_from,valid_to,ranking,deviation,volatility
41,Rubio,"(1750.5421120164501, 256.3451719903071, 0.059999359152729005)",2022-04-09,2022-04-09,1750.5421120164501,256.3451719903071,0.059999359152729005
42,Rubio,"(1604.4996016499358, 221.1043243604045, 0.05999980075268474)",2022-04-09,,1604.4996016499358,221.1043243604045,0.05999980075268474
43,K.Y.S.,"(1500.0, 350.0, 0.06)",2017-05-11,2018-03-17,1500.0,350.0,0.06
44,K.Y.S.,"(1337.6891050238826, 290.3189646747521, 0.06)",2018-03-17,2018-04-07,1337.6891050238826,290.3189646747521,0.06
45,K.Y.S.,"(1502.5491518243232, 256.3451785990187, 0.06000090234843961)",2018-04-07,2018-04-07,1502.5491518243232,256.3451785990187,0.06000090234843961
46,K.Y.S.,"(1428.2161447838703, 228.2332694833672, 0.06000010037186881)",2018-04-07,2019-03-23,1428.2161447838703,228.2332694833672,0.06000010037186881
47,K.Y.S.,"(1356.1591019658672, 204.43480007044587, 0.05999935724669523)",2019-03-23,2019-11-09,1356.1591019658672,204.43480007044587,0.05999935724669523
48,K.Y.S.,"(1298.9677998255638, 186.62081974944203, 0.059998469698048174)",2019-11-09,,1298.9677998255638,186.62081974944203,0.059998469698048174
49,Lerok,"(1500.0, 350.0, 0.06)",2017-05-11,2018-12-08,1500.0,350.0,0.06
50,Lerok,"(1662.3108949761174, 290.3189646747521, 0.06)",2018-12-08,2018-12-08,1662.3108949761174,290.3189646747521,0.06
51,Lerok,"(1549.350583322026, 243.36547254413676, 0.05999934390083288)",2018-12-08,,1549.350583322026,243.36547254413676,0.05999934390083288
52,ShowMilk,"(1500.0, 350.0, 0.06)",2017-05-11,2020-05-23,1500.0,350.0,0.06
53,ShowMilk,"(1423.240818203038, 294.6803937805395, 0.05999894982521909)",2020-05-23,2020-05-23,1423.240818203038,294.6803937805395,0.05999894982521909
54,ShowMilk,"(1569.1975506195856, 257.0864190576074, 0.05999940613632719)",2020-05-23,,1569.1975506195856,257.0864190576074,0.05999940613632719
55,尤自裕,"(1500.0, 350.0, 0.06)",2017-05-11,2017-12-09,1500.0,350.0,0.06
56,尤自裕,"(1286.922312387762, 283.7881184993834, 0.06000111537770436)",2017-12-09,,1286.922312387762,283.7881184993834,0.06000111537770436
57,Anton,"(1500.0, 350.0, 0.06)",2017-05-11,2018-12-08,1500.0,350.0,0.06
58,Anton,"(1662.3108949761174, 290.3189646747521, 0.06)",2018-12-08,2018-12-08,1662.3108949761174,290.3189646747521,0.06
59,Anton,"(1750.5421120164501, 256.3451719903071, 0.059999359152729005)",2018-12-08,2018-12-08,1750.5421120164501,256.3451719903071,0.059999359152729005
60,Anton,"(1786.513071559713, 239.34258402653026, 0.059998674870424894)",2018-12-08,2018-12-08,1786.513071559713,239.34258402653026,0.059998674870424894
61,Anton,"(1834.009803558079, 222.507421869273, 0.05999800311059873)",2018-12-08,,1834.009803558079,222.507421869273,0.05999800311059873
62,Kid Hamster,"(1500.0, 350.0, 0.06)",2017-05-11,2022-10-15,1500.0,350.0,0.06
63,Kid Hamster,"(1611.4012936373274, 285.93134631757584, 0.0599990961876469)",2022-10-15,2022-10-15,1611.4012936373274,285.93134631757584,0.0599990961876469
64,Kid Hamster,"(1707.7857261825006, 251.9118081772994, 0.05999857582470708)",2022-10-15,2022-10-15,1707.7857261825006,251.9118081772994,0.05999857582470708
65,Kid Hamster,"(1519.1014006927317, 231.45977245739786, 0.060001493739124175)",2022-10-15,,1519.1014006927317,231.45977245739786,0.060001493739124175
66,Anna-Lia,"(1500.0, 350.0, 0.06)",2017-05-11,2019-11-30,1500.0,350.0,0.06
67,Anna-Lia,"(1662.3108949761174, 290.3189646747521, 0.06)",2019-11-30,2019-11-30,1662.3108949761174,290.3189646747521,0.06
68,Anna-Lia,"(1515.891065503879, 240.71841022293037, 0.0600000632376863)",2019-11-30,2020-01-18,1515.891065503879,240.71841022293037,0.0600000632376863
69,Anna-Lia,"(1379.5872257707058, 217.57508016475305, 0.0600018467508959)",2020-01-18,2022-10-15,1379.5872257707058,217.57508016475305,0.0600018467508959
70,Anna-Lia,"(1364.731800175583, 209.86493961748354, 0.060001242682132215)",2022-10-15,,1364.731800175583,209.86493961748354,0.060001242682132215
71,Create,"(1500.0, 350.0, 0.06)",2017-05-11,2017-12-09,1500.0,350.0,0.06
72,Create,"(1337.6891050238826, 290.3189646747521, 0.06)",2017-12-09,2017-12-09,1337.6891050238826,290.3189646747521,0.06
73,Create,"(1502.5491518243232, 256.3451785990187, 0.06000090234843961)",2017-12-09,2017-12-09,1502.5491518243232,256.3451785990187,0.06000090234843961
74,Create,"(1625.5543792730475, 222.88153971143558, 0.06000138692001249)",2017-12-09,,1625.5543792730475,222.88153971143558,0.06000138692001249
75,Alias,"(1500.0, 350.0, 0.06)",2017-05-11,2023-11-25,1500.0,350.0,0.06
76,Alias,"(1306.5278081016747, 264.93118888634626, 0.060000611427872115)",2023-11-25,,1306.5278081016747,264.93118888634626,0.060000611427872115
77,Liam,"(1500.0, 350.0, 0.06)",2017-05-11,2023-06-24,1500.0,350.0,0.06
78,Liam,"(1764.1228432937505, 291.8651496571961, 0.060002458486020795)",2023-06-24,2023-06-24,1764.1228432937505,291.8651496571961,0.060002458486020795
79,Liam,"(1870.4967450290112, 248.29851952585773, 0.0600017669216839)",2023-06-24,2023-06-24,1870.4967450290112,248.29851952585773,0.0600017669216839
80,Liam,"(1910.7808211008173, 232.45067015018944, 0.06000118151136324)",2023-06-24,,1910.7808211008173,232.45067015018944,0.06000118151136324
81,Quick,"(1500.0, 350.0, 0.06)",2017-05-11,2017-12-09,1500.0,350.0,0.06
82,Quick,"(1422.1489121409627, 296.4408622285747, 0.05999900675963707)",2017-12-09,,1422.1489121409627,296.4408622285747,0.05999900675963707
83,Lian,"(1500.0, 350.0, 0.06)",2017-05-11,2020-05-23,1500.0,350.0,0.06
84,Lian,"(1662.3108949761174, 290.3189646747521, 0.06)",2020-05-23,2020-05-23,1662.3108949761174,290.3189646747521,0.06
85,Lian,"(1422.3895040112218, 259.87532681983095, 0.06000330631276881)",2020-05-23,,1422.3895040112218,259.87532681983095,0.06000330631276881
86,Che Che,"(1500.0, 350.0, 0.06)",2017-05-11,2018-01-06,1500.0,350.0,0.06
87,Che Che,"(1337.6891050238826, 290.3189646747521, 0.06)",2018-01-06,,1337.6891050238826,290.3189646747521,0.06
88,Conni,"(1500.0, 350.0, 0.06)",2017-05-11,2018-12-08,1500.0,350.0,0.06
89,Conni,"(1337.6891050238826, 290.3189646747521, 0.06)",2018-12-08,2018-12-08,1337.6891050238826,290.3189646747521,0.06
90,Conni,"(1502.5491518243232, 256.3451785990187, 0.06000090234843961)",2018-12-08,2018-12-08,1502.5491518243232,256.3451785990187,0.06000090234843961
91,Conni,"(1648.7375081972796, 228.2332813027423, 0.060002479094973804)",2018-12-08,,1648.7375081972796,228.2332813027423,0.060002479094973804
92,Menno,"(1500.0, 350.0, 0.06)",2017-05-11,2017-11-04,1500.0,350.0,0.06
93,Menno,"(1731.8849049446371, 286.9272134993429, 0.060001607292112416)",2017-11-04,2017-11-04,1731.8849049446371,286.9272134993429,0.060001607292112416
94,Menno,"(1805.5450869755782, 256.5970756501023, 0.060000913755112996)",2017-11-04,2017-11-04,1805.5450869755782,256.5970756501023,0.060000913755112996
95,Menno,"(1916.3386112097355, 222.8074170206667, 0.06000047389891153)",2017-11-04,2017-11-04,1916.3386112097355,222.8074170206667,0.06000047389891153
96,Menno,"(2004.5153585084558, 197.16678699745043, 0.0599998511861713)",2017-11-04,,2004.5153585084558,197.16678699745043,0.0599998511861713
97,Biff,"(1500.0, 350.0, 0.06)",2017-05-11,2018-12-08,1500.0,350.0,0.06
98,Biff,"(1337.6891050238826, 290.3189646747521, 0.06)",2018-12-08,,1337.6891050238826,290.3189646747521,0.06
99,Mucha,"(1500.0, 350.0, 0.06)",2017-05-11,2020-05-08,1500.0,350.0,0.06
100,Mucha,"(1335.4073551871813, 264.580292599387, 0.059999753886719624)",2020-05-08,,1335.4073551871813,264.580292599387,0.059999753886719624
101,Sean,"(1500.0, 350.0, 0.06)",2017-05-11,2023-06-24,1500.0,350.0,0.06
102,Sean,"(1668.9381929451254, 275.86130044209125, 0.06)",2023-06-24,2023-06-24,1668.9381929451254,275.86130044209125,0.06
103,Sean,"(1571.6813697455923, 239.69567348805785, 0.05999937189556387)",2023-06-24,2023-06-24,1571.6813697455923,239.69567348805785,0.05999937189556387
104,Sean,"(1650.7627958425385, 218.16044876455294, 0.05999900030931049)",2023-06-24,,1650.7627958425385,218.16044876455294,0.05999900030931049
105,Tasic,"(1500.0, 350.0, 0.06)",2017-05-11,2022-04-09,1500.0,350.0,0.06
106,Tasic,"(1286.922312387762, 283.7881184993834, 0.06000111537770436)",2022-04-09,,1286.922312387762,283.7881184993834,0.06000111537770436
107,Lil Flex,"(1500.0, 350.0, 0.06)",2017-05-11,2023-11-25,1500.0,350.0,0.06
108,Lil Flex,"(1294.9046518156567, 267.889251040208, 0.060000970666144515)",2023-11-25,2023-11-25,1294.9046518156567,267.889251040208,0.060000970666144515
109,Lil Flex,"(1449.83543633091, 241.8354333153008, 0.06000204906627729)",2023-11-25,,1449.83543633091,241.8354333153008,0.06000204906627729
110,Naccia,"(1500.0, 350.0, 0.06)",2017-05-11,2018-09-01,1500.0,350.0,0.06
111,Naccia,"(1337.6891050238826, 290.3189646747521, 0.06)",2018-09-01,,1337.6891050238826,290.3189646747521,0.06
112,Showtime,"(1500.0, 350.0, 0.06)",2017-05-11,2018-04-07,1500.0,350.0,0.06
113,Showtime,"(1407.2645669998494, 290.41185345309844, 0.05999898506253387)",2018-04-07,2018-04-07,1407.2645669998494,290.41185345309844,0.05999898506253387
114,Showtime,"(1513.1050230664798, 247.19177714507504, 0.05999834333322067)",2018-04-07,,1513.1050230664798,247.19177714507504,0.05999834333322067
115,Killapain,"(1500.0, 350.0, 0.06)",2017-05-11,2018-03-17,1500.0,350.0,0.06
116,Killapain,"(1399.1157006924147, 280.51977011394905, 0.05999881547566332)",2018-03-17,2018-03-17,1399.1157006924147,280.51977011394905,0.05999881547566332
117,Killapain,"(1540.253507652872, 247.97565417638563, 0.0599994089619486)",2018-03-17,2018-03-17,1540.253507652872,247.97565417638563,0.0599994089619486
118,Killapain,"(1629.4486164394773, 224.0560103594717, 0.059999186563066215)",2018-03-17,2018-03-17,1629.4486164394773,224.0560103594717,0.059999186563066215
119,Killapain,"(1691.7400877847474, 206.883317440782, 0.059998614541393665)",2018-03-17,2019-04-12,1691.7400877847474,206.883317440782,0.059998614541393665
120,Killapain,"(1571.72270521858, 185.06182533253053, 0.06000001831175299)",2019-04-12,2019-04-12,1571.72270521858,185.06182533253053,0.06000001831175299
121,Killapain,"(1600.232187534386, 176.31204916307559, 0.05999912239797097)",2019-04-12,,1600.232187534386,176.31204916307559,0.05999912239797097
122,Kid Lion,"(1500.0, 350.0, 0.06)",2017-05-11,2018-12-15,1500.0,350.0,0.06
123,Kid Lion,"(1268.1150950553629, 286.9272134993429, 0.060001607292112416)",2018-12-15,,1268.1150950553629,286.9272134993429,0.060001607292112416
124,Willy,"(1500.0, 350.0, 0.06)",2017-05-11,2017-11-04,1500.0,350.0,0.06
125,Willy,"(1337.6891050238826, 290.3189646747521, 0.06)",2017-11-04,,1337.6891050238826,290.3189646747521,0.06
126,Electrostyle,"(1500.0, 350.0, 0.06)",2017-05-11,2018-01-06,1500.0,350.0,0.06
127,Electrostyle,"(1337.6891050238826, 290.3189646747521, 0.06)",2018-01-06,,1337.6891050238826,290.3189646747521,0.06
128,Sona,"(1500.0, 350.0, 0.06)",2017-05-11,2018-09-01,1500.0,350.0,0.06
129,Sona,"(1422.1489121409627, 296.4408622285747, 0.05999900675963707)",2018-09-01,,1422.1489121409627,296.4408622285747,0.05999900675963707
130,Hoomi,"(1500.0, 350.0, 0.06)",2017-05-11,2018-03-17,1500.0,350.0,0.06
131,Hoomi,"(1292.405062026917, 282.0919437308959, 0.060000974054800135)",2018-03-17,,1292.405062026917,282.0919437308959,0.060000974054800135
132,Pablo,"(1500.0, 350.0, 0.06)",2017-05-11,2022-10-15,1500.0,350.0,0.06
133,Pablo,"(1354.3179682785483, 270.51295563060614, 0.05999936954605591)",2022-10-15,,1354.3179682785483,270.51295563060614,0.05999936954605591
134,lyna Rock,"(1500.0, 350.0, 0.06)",2017-05-11,2023-06-24,1500.0,350.0,0.06
135,lyna Rock,"(1812.1791114003406, 296.34580515227714, 0.060003832995173034)",2023-06-24,2023-06-24,1812.1791114003406,296.34580515227714,0.060003832995173034
136,lyna Rock,"(1875.7066831190436, 267.1822692121153, 0.0600031829373596)",2023-06-24,2023-06-24,1875.7066831190436,267.1822692121153,0.0600031829373596
137,lyna Rock,"(1962.958979951118, 231.08940236316425, 0.06000241662626863)",2023-06-24,,1962.958979951118,231.08940236316425,0.06000241662626863
138,Spitem,"(1500.0, 350.0, 0.06)",2017-05-11,2018-09-01,1500.0,350.0,0.06
139,Spitem,"(1268.1150950553629, 286.9272134993429, 0.060001607292112416)",2018-09-01,,1268.1150950553629,286.9272134993429,0.060001607292112416
140,Korbi,"(1500.0, 350.0, 0.06)",2017-05-11,2020-01-18,1500.0,350.0,0.06
141,Korbi,"(1432.010621112704, 294.8733784092928, 0.05999888677880471)",2020-01-18,,1432.010621112704,294.8733784092928,0.05999888677880471
142,Aiko,"(1500.0, 350.0, 0.06)",2017-05-11,2021-09-18,1500.0,350.0,0.06
143,Aiko,"(1422.1707121911409, 295.098301088981, 0.05999897017762677)",2021-09-18,,1422.1707121911409,295.098301088981,0.05999897017762677
144,Four,"(1500.0, 350.0, 0.06)",2017-05-11,2017-12-09,1500.0,350.0,0.06
145,Four,"(1359.9729744450974, 276.1282132098667, 0.05999935325982285)",2017-12-09,2020-05-23,1359.9729744450974,276.1282132098667,0.05999935325982285
146,Four,"(1274.2416345316735, 245.8256510172278, 0.059998755594771774)",2020-05-23,2020-05-23,1274.2416345316735,245.8256510172278,0.059998755594771774
147,Four,"(1412.6672315223295, 225.84499825437507, 0.059999908103201376)",2020-05-23,2020-05-23,1412.6672315223295,225.84499825437507,0.059999908103201376
148,Four,"(1509.6308009227305, 207.75077190265787, 0.06000042543439663)",2020-05-23,2020-05-23,1509.6308009227305,207.75077190265787,0.06000042543439663
149,Four,"(1580.1057231859345, 193.10055099051576, 0.06000036939402132)",2020-05-23,,1580.1057231859345,193.10055099051576,0.06000036939402132
150,Gieras,"(1500.0, 350.0, 0.06)",2017-05-11,2019-04-12,1500.0,350.0,0.06
151,Gieras,"(1662.3108949761174, 290.3189646747521, 0.06)",2019-04-12,2019-04-12,1662.3108949761174,290.3189646747521,0.06
152,Gieras,"(1497.4508481756768, 256.3451785990187, 0.06000090234843961)",2019-04-12,2020-04-04,1497.4508481756768,256.3451785990187,0.06000090234843961
153,Gieras,"(1396.06544831665, 230.01590662344879, 0.06000090234843961)",2020-04-04,2020-04-04,1396.06544831665,230.01590662344879,0.06000090234843961
154,Gieras,"(1498.897238278986, 211.16594417546355, 0.06000151258269053)",2020-04-04,,1498.897238278986,211.16594417546355,0.06000151258269053
155,Lil Sunji,"(1500.0, 350.0, 0.06)",2017-05-11,2018-03-17,1500.0,350.0,0.06
156,Lil Sunji,"(1411.3175608068557, 284.6967618060944, 0.05999878447306351)",2018-03-17,2018-03-17,1411.3175608068557,284.6967618060944,0.05999878447306351
157,Lil Sunji,"(1552.7086210723367, 250.59920097262415, 0.059999309497569014)",2018-03-17,,1552.7086210723367,250.59920097262415,0.059999309497569014
158,Hiro10,"(1500.0, 350.0, 0.06)",2017-05-11,2017-12-09,1500.0,350.0,0.06
159,Hiro10,"(1401.5579992144053, 291.865139553163, 0.05999908448847462)",2017-12-09,,1401.5579992144053,291.865139553163,0.05999908448847462
160,Sakul,"(1500.0, 350.0, 0.06)",2017-05-11,2019-03-15,1500.0,350.0,0.06
